imc_mean,imc_pct_gt_5,imc_pct_gt_10,olr_mean,olr_pct_lt_220,olr_pct_lt_240,ctp_mean,ctp_pct_lt_200,ctp_pct_lt_300,flood_risk
0.0353515148162841,0.1461093218279047,0.0284597309998379,-195.3691253662109,51.05161744449846,56.55724609058499,-219.29409790039065,52.46682231506513,55.00737281887441,Low
0.0378061644732952,0.1627572516609949,0.0340807810727596,-195.63861083984372,51.19766346621293,56.76323731972127,-224.8907623291016,52.7863111329565,55.33914966822315,Low
0.0400162935256958,0.1889761586452762,0.0456520418084589,-195.87913513183597,51.36097775887214,56.92557679063361,-224.7881774902344,52.75866306217743,55.293069550258046,Low
0.0428903922438621,0.2066242302706206,0.0523998339005023,-196.48709106445312,51.55375192432344,57.177574542213584,-231.0423889160156,53.04947980666831,55.56750225280577,Low
0.0461289286613464,0.2179422905525846,0.0598565872630043,-196.7947998046875,51.744728366553225,57.41407642602495,-231.54640197753903,53.07610387482592,55.53166216105513,Low
0.0492603108286857,0.2173092894182466,0.0671487603305785,-197.4605407714844,52.0062970952844,57.78230584589208,-231.36712646484372,53.00954370443189,55.51937412959778,Low
0.048896886408329,0.2061304893858369,0.0635153338194782,-197.89456176757807,52.20066642359424,58.07351168773295,-229.43463134765625,52.91635946588024,55.41390185958876,Low
0.0540796108543872,0.2224492586290714,0.0753777750769729,-198.47018432617188,52.39926419948144,58.34984200291687,-233.6837310791016,53.117063979683785,55.56852625542721,Medium
0.058439414948225,0.2407176713660671,0.0833662493923189,-199.2862091064453,52.65589551936477,58.715830598768434,-235.2243194580078,53.189768165806505,55.71086261980831,Medium
0.0497825853526592,0.1942680481283422,0.0610086493274995,-201.06341552734372,53.052382109868745,59.17095841435748,-230.55523681640625,52.811911198492666,55.42721389366757,Medium
0.0433011502027511,0.1390070491006319,0.0514883122670555,-201.11134338378903,53.01612380489386,59.16260279938421,-228.1057586669922,52.64807077906119,55.23674940607848,Medium
0.0400607697665691,0.1512366310160427,0.0427782166585642,-200.3714599609375,52.7993082563604,58.88548756279371,-226.6511383056641,52.61837470303924,55.05857294994675,Low
0.0290924962610006,0.0865439150866958,0.0293332725652244,-199.5757598876953,52.72696888672824,58.808742505266565,-221.54632568359372,52.31219791922668,54.76775620545589,Low
0.029848663136363,0.0977227151191054,0.023218481607519,-199.4739227294922,52.67149266731486,58.828833961270455,-221.37364196777344,52.235397722618174,54.68583599574015,Low
0.030029172077775,0.0982037959812024,0.0277887497974396,-199.87489318847656,52.84168135229298,59.04343400583374,-222.30349731445312,52.24358974358975,54.69914802981896,Low
0.0319031253457069,0.1071037919299951,0.0275102292983309,-200.4021453857422,53.06270002835846,59.35109787716739,-213.39016723632807,51.65171622839354,54.061194396657655,Low
0.0277084298431873,0.0782895802949279,0.0201294360719494,-200.8455047607422,53.225444619996765,59.70342630853994,-209.13943481445312,51.354755468174,53.77652166789547,Low
0.0292461067438125,0.085847613838924,0.0236236023334953,-200.96286010742188,53.2868963701183,59.78600763652568,-210.1453399658203,51.39776357827476,53.79597771770296,Low
0.0304289944469928,0.0888733592610598,0.0240413830821584,-200.9287872314453,53.26955213903744,59.850054691298006,-213.80523681640625,51.60256410256411,53.92500204800525,Low
0.0319707356393337,0.0937348079727758,0.0251428050559066,-201.31982421875,53.31367231810079,60.00677311213741,-207.46002197265625,51.16531498320636,53.53280904399115,Low
0.0307220574468374,0.0929372265435099,0.0231045414033381,-201.50848388671875,53.28764331145681,60.08840493842165,-208.5000457763672,51.185795035635294,53.60346522487097,Low
0.0305986683815717,0.0952286906498136,0.0193698347107438,-200.94851684570312,53.04601411845729,59.8797930845892,-218.3093719482422,51.73363643810928,54.155402637830754,Low
0.0302464459091424,0.1059137497974396,0.0224082401555663,-200.963134765625,52.94263237319722,59.73310140171771,-219.0869140625,51.78381256656017,54.12058654870157,Low
0.0301982052624225,0.1005459001782531,0.0193951547561173,-200.53448486328125,52.73645124372063,59.4449972654351,-220.6619110107422,51.90874088637667,54.27725894978291,Low
0.0269457399845123,0.0795176024955436,0.0155718279047156,-200.3222198486328,52.58313836898396,59.15912129314536,-224.18972778320312,52.1483574997952,54.36941918571312,Low
0.0259390473365783,0.0706935666828715,0.0096342772646248,-199.81076049804688,52.39411157024794,58.872067938745744,-223.97837829589844,52.1463094945523,54.32538707299091,Low
0.0234838370233774,0.0640343947496353,0.0077605939069842,-199.62722778320312,52.222656883001136,58.53646339734241,-229.7994537353516,52.49447038584418,54.68378799049726,Low
0.024631967768073,0.0722380894506563,0.0102292983309026,-198.9593811035156,51.97738160346783,58.289529654837146,-233.14073181152344,52.74330302285573,54.871180470222,Low
0.0228934995830059,0.0679590017825312,0.009570977151191,-198.64630126953125,51.79740672095284,58.17979257818831,-234.31576538085935,52.827271237814365,54.95105267469484,Low
0.0216564871370792,0.0658827580619024,0.0088113757899854,-198.15396118164065,51.417454120077785,57.97921983876195,-235.2682647705078,52.896903416072746,54.99201277955271,Low
0.0213531628251075,0.0647560160427807,0.0100773780586614,-197.93556213378903,51.08657176713661,57.69729379355047,-237.8255157470703,53.07303186696159,55.23470140083558,Low
0.0213772412389516,0.0694275644141954,0.0112167801004699,-197.1543731689453,50.74304205153136,57.248432689191375,-240.12550354003903,53.273736380765136,55.36577373638076,Low
0.0207142308354377,0.0673513206935666,0.0100140779452276,-196.2771148681641,50.47042112299466,56.849186213741696,-245.31182861328125,53.68231342672237,55.70983861718686,Low
0.0209184009581804,0.0708454869551126,0.0131284435261707,-195.63609313964844,50.26002420596337,56.53439474963539,-245.0434417724609,53.70176947652986,55.665806504464655,Low
0.0216744039207696,0.0712252876357154,0.0160275887214389,-195.11599731445312,50.02277538081348,56.169191075190405,-245.84066772460935,53.862537888097,55.73543868272303,Low
0.0215449500828981,0.0667689596499756,0.0151287271106789,-194.39356994628903,49.86508213822719,55.90882504861449,-244.137939453125,53.847177848775296,55.81326288195297,Low
0.0214364882558584,0.0668955598768433,0.0156351280181494,-194.04974365234372,49.84135725571221,55.74363707259763,-243.6088714599609,53.8912099614975,55.91771114934054,Low
0.0235119238495826,0.0735294117647058,0.0198762356182142,-193.85540771484372,49.8164043509966,55.69465544482256,-238.3269500732422,53.651593348078976,55.69140657000082,Low
0.024204347282648,0.0726558701993194,0.020838397342408,-193.3206024169922,49.92388794360719,55.72358359666181,-238.97427368164065,53.73658556565905,55.80199885311706,Low
0.0258291289210319,0.0725292699724518,0.0206231769567331,-193.1639862060547,49.97452803435424,55.65716911764705,-237.14105224609372,53.63828131400017,55.74158269845171,Low
0.0255568958818912,0.0683261424404472,0.0184329930319235,-193.35150146484372,50.11330720304651,55.74842256117323,-237.33164978027344,53.60448922749242,55.79687884000983,Low
0.0256021935492753,0.0689971236428455,0.0185722532814778,-193.3722381591797,50.25209903176147,55.862476705558265,-236.64649963378903,53.54714508069141,55.79483083476694,Low
0.0253788605332374,0.0613757899854156,0.0160275887214389,-193.52218627929688,50.39461290714633,56.07498784637822,-233.05165100097656,53.29728844105841,55.59719832882772,Low
0.027046762406826,0.0702378058661481,0.0186988535083454,-193.5009765625,50.54012720790796,56.25627937125264,-237.0666961669922,53.46522487097567,55.86958302613255,Low
0.0268510337918996,0.0701998257980878,0.0211422378868902,-193.68528747558597,50.778274894668606,56.57404594069032,-234.6039123535156,53.27271237814368,55.74158269845171,Low
0.0257819145917892,0.0660599983795171,0.0181291524874412,-194.0059509277344,51.10456165937449,56.9309446402528,-236.76568603515625,53.28807241746539,55.7589907430163,Low
0.0268083587288856,0.0749599943283098,0.020889037433155,-194.5986328125,51.5119232093664,57.30882099740723,-240.3378753662109,53.4089047267961,55.87982305234701,Low
0.0277347825467586,0.0860375141792254,0.0280546102738616,-195.02767944335935,51.75807203046507,57.52948519283747,-241.65866088867188,53.41402473990333,55.88084705496846,Low
0.0290549043565988,0.0960895721925133,0.0338782207097715,-195.2245330810547,51.96111347431535,57.76534141549183,-243.4134063720703,53.475464897190136,55.82862292127467,Low
0.0316628105938434,0.1155860071301247,0.0408285731648031,-195.7335205078125,52.15169745584184,57.935568080538005,-246.7905120849609,53.66183337429343,56.03444744818547,Medium
0.0326465629041194,0.1223337992221682,0.046753463782207,-195.7353515625,52.26630864122509,58.03689890212284,-251.31854248046875,53.92397804538379,56.24539198820349,Medium
0.0392468385398387,0.1595542659212445,0.0654396572678658,-196.42657470703125,52.449195328958034,58.25301814940852,-249.99676513671875,53.86765790120423,56.16859179159499,Medium
0.0412123836576938,0.1573894020418084,0.0701998257980878,-196.88438415527344,52.69488838923999,58.48403824339653,-251.95162963867188,53.99053821577783,56.24743999344638,Medium
0.0422507710754871,0.1535280951223464,0.0653890171771187,-197.43885803222656,52.8905237198185,58.63348981121375,-256.1786193847656,54.240394855410834,56.50548865405095,Medium
0.0437323860824108,0.1602505671690163,0.0714911481121374,-198.12159729003903,53.11006117322962,58.9207837060444,-253.98292541503903,54.12161055132301,56.40206438928483,Medium
0.0503892228007316,0.181266204829039,0.0867084953816237,-198.42042541503903,53.19114861853832,59.08098363312268,-257.88702392578125,54.324363070369465,56.624272958138775,Medium
0.0542439855635166,0.1924576648841354,0.096051592124453,-199.4798889160156,53.53836240074542,59.45278317938746,-259.8236999511719,54.42778733513558,56.74203325960514,Medium
0.0530164167284965,0.1695683438664722,0.087695977151191,-201.81712341308597,53.91968228407066,59.8694751660995,-255.6787567138672,54.164618661423766,56.539280740558695,High
0.0458279661834239,0.149211027386161,0.0682501823043266,-201.8829498291016,53.99179377329444,59.91541838842976,-257.87481689453125,54.28237896289014,56.66011304988941,Medium
0.04216268658638,0.1399692108248258,0.0614264300761627,-200.93228149414065,53.80195673310647,59.74187479743964,-255.7759704589844,54.152330629966414,56.53723273531581,Medium
0.0360712073743343,0.1242961027386161,0.0523491938097553,-200.1512756347656,53.751354622427485,59.69291848970993,-254.11094665527344,54.08679446219382,56.34164823461948,Medium
0.0373793169856071,0.1298665127207907,0.0517541727434775,-200.87863159179688,54.24620958920758,60.42066723383568,-252.9231414794922,53.9546981240272,56.19316785450971,Medium
0.0386521145701408,0.1332340787554691,0.0531847553070815,-201.2086639404297,54.31681453573165,60.59651494895479,-249.395263671875,53.71303350536577,55.97710330138446,Medium
0.0385901667177677,0.1283346499756927,0.0489183276616431,-201.22938537597656,54.40200382839087,60.66603113352779,-249.5331573486328,53.70996149750143,55.94331121487672,Medium
0.0406382009387016,0.1398552706206449,0.0533999756927564,-201.3107147216797,54.41696797520661,60.68105858045698,-249.5243377685547,53.64442532972884,55.87879904972557,Medium
0.0413946807384491,0.138424688057041,0.0590590058337384,-201.7330322265625,54.49444731404959,60.82281285448063,-250.01495361328125,53.65056934545752,55.97915130662735,Medium
0.0397113896906375,0.1238909820126397,0.0572486225895316,-201.89276123046875,54.53175640090747,60.9030773983147,-245.6400909423828,53.34029655115917,55.655566478250186,Medium
0.0420728251338005,0.1423492950899368,0.0665537392643007,-201.6539001464844,54.3997630043753,60.7329646734727,-250.94711303710935,53.662857376914886,55.96481526992709,Medium
0.041939441114664,0.1386652284880894,0.0597932871495705,-201.4371795654297,54.234423108086204,60.51920019040674,-249.59979248046875,53.49901695748341,55.81940689768166,Medium
0.0413061790168285,0.1388677888510776,0.0571473424080375,-200.88525390625,54.0424212040188,60.28309076729865,-248.7618103027344,53.50925698369788,55.78459080855247,Medium
0.0391541942954063,0.1252582644628099,0.0557294198671204,-200.8019256591797,53.87211857883649,60.08358146977799,-248.91879272460935,53.60960924059965,55.78459080855247,Medium
0.0356702245771884,0.117054569761789,0.0475257251660995,-200.32403564453125,53.54303394911683,59.86054985010533,-252.17466735839844,53.853321864503975,56.02420742197099,Medium
0.0343905910849571,0.1216121779290228,0.0486651272079079,-199.95489501953125,53.21483552098525,59.55456976178901,-253.75286865234372,53.92090603751946,56.156303760137625,Medium
0.0321618914604187,0.1152695065629557,0.0426136363636363,-199.223876953125,52.87429357073408,59.27185879517096,-259.21563720703125,54.32845908085525,56.61300892930286,Medium
0.0335732698440551,0.1224603994490358,0.0545646977799384,-198.833984375,52.58158118619348,58.93543135229299,-265.5731811523437,54.74522814778405,57.06254608011796,Medium
0.0340876281261444,0.1320820166909739,0.0594261464916545,-198.25001525878903,52.17381451547561,58.6098155687895,-268.5561218261719,54.93364463013025,57.301138690915046,Medium
0.0296808388084173,0.108749594879274,0.0447405201750121,-198.04803466796875,51.69507575757576,58.31210247528763,-266.8902587890625,54.90497255672975,57.24072253624969,Medium
0.0301468186080455,0.1163582685140171,0.0461078026251823,-197.182373046875,51.16344342489062,57.94777234240803,-265.8627624511719,54.90497255672975,57.29499467518637,Medium
0.0296559911221265,0.1120918408685788,0.0451836209690487,-196.4966583251953,50.711151454383405,57.38900958110517,-269.45281982421875,55.2131973457852,57.6114114852134,Medium
