filename,height,width,mean,std,min,max,pct_gt_1,pct_gt_5,pct_gt_10,timestamp,processed_at
3RIMG_25JAN2026_1445_L2B_IMC_V01R00.h5,2816,2805,0.04225077107548714,0.7416832447052002,0.0,60.0,0.8083930886404147,0.15352809512234644,0.06538901717711879,13711125.0,2026-02-14T17:47:11.131773
3RIMG_25JAN2026_1515_L2B_IMC_V01R00.h5,2816,2805,0.04373238608241081,0.8072866201400757,0.0,60.0,0.7956697658402204,0.16025056716901637,0.07149114811213741,13711155.0,2026-02-14T17:47:11.254898
3RIMG_25JAN2026_1545_L2B_IMC_V01R00.h5,2816,2805,0.05038922280073166,0.9506019949913025,0.0,60.0,0.8404102860152326,0.18126620482903907,0.08670849538162372,13711185.0,2026-02-14T17:47:11.369831
3RIMG_25JAN2026_1615_L2B_IMC_V01R00.h5,2816,2805,0.05424398556351662,1.0396075248718262,0.0,60.0,0.8390683236104359,0.19245766488413546,0.09605159212445309,13711215.0,2026-02-14T17:47:11.477577
3RIMG_25JAN2026_1645_L2B_IMC_V01R00.h5,2816,2805,0.05301641672849655,1.0888619422912598,0.0,60.0,0.785693667963053,0.1695683438664722,0.08769597715119105,13711245.0,2026-02-14T17:47:11.597186
3RIMG_25JAN2026_1715_L2B_IMC_V01R00.h5,2816,2805,0.045827966183423996,0.945517897605896,0.0,60.0,0.7651970912331875,0.14921102738616107,0.06825018230432668,13711275.0,2026-02-14T17:47:11.711464
3RIMG_25JAN2026_1745_L2B_IMC_V01R00.h5,2816,2805,0.042162686586380005,0.7661977410316467,0.0,60.0,0.7839845649003403,0.1399692108248258,0.0614264300761627,13711305.0,2026-02-14T17:47:11.821220
3RIMG_25JAN2026_1815_L2B_IMC_V01R00.h5,2816,2805,0.036071207374334335,0.6434740424156189,0.0,60.0,0.7118477556311781,0.12429610273861612,0.05234919380975531,13711335.0,2026-02-14T17:47:11.938985
3RIMG_25JAN2026_1945_L2B_IMC_V01R00.h5,2816,2805,0.03737931698560715,0.589465320110321,0.0,60.0,0.7642475895316805,0.12986651272079078,0.05175417274347756,13711425.0,2026-02-14T17:47:12.049509
3RIMG_25JAN2026_2015_L2B_IMC_V01R00.h5,2816,2805,0.03865211457014084,0.6389605402946472,0.0,60.0,0.7695014989466861,0.13323407875546914,0.053184755307081506,13711455.0,2026-02-14T17:47:12.166979
3RIMG_25JAN2026_2045_L2B_IMC_V01R00.h5,2816,2805,0.038590166717767715,0.6582949757575989,0.0,60.0,0.7740084670231729,0.12833464997569274,0.04891832766164317,13711485.0,2026-02-14T17:47:12.282530
3RIMG_25JAN2026_2115_L2B_IMC_V01R00.h5,2816,2805,0.04063820093870163,0.6565033793449402,0.0,60.0,0.7964420272241127,0.13985527062064496,0.053399975692756445,13711515.0,2026-02-14T17:47:12.403216
3RIMG_25JAN2026_2145_L2B_IMC_V01R00.h5,2816,2805,0.0413946807384491,0.6574323177337646,0.0,60.0,0.8139255185545292,0.138424688057041,0.05905900583373845,13711545.0,2026-02-14T17:47:12.521522
3RIMG_25JAN2026_2215_L2B_IMC_V01R00.h5,2816,2805,0.03971138969063759,0.6446011066436768,0.0,60.0,0.7983283706044401,0.12389098201263976,0.05724862258953167,13711575.0,2026-02-14T17:47:12.631487
3RIMG_25JAN2026_2245_L2B_IMC_V01R00.h5,2816,2805,0.04207282513380051,0.6803579330444336,0.0,60.0,0.8161157024793388,0.14234929508993682,0.06655373926430076,13711605.0,2026-02-14T17:47:12.749695
3RIMG_25JAN2026_2315_L2B_IMC_V01R00.h5,2816,2805,0.04193944111466408,0.6919770836830139,0.0,60.0,0.8284465645762438,0.13866522848808943,0.05979328714957057,13711635.0,2026-02-14T17:47:12.861536
3RIMG_25JAN2026_2345_L2B_IMC_V01R00.h5,2816,2805,0.04130617901682854,0.6943786144256592,0.0,60.0,0.8325357519040674,0.13886778885107762,0.057147342408037594,13711665.0,2026-02-14T17:47:12.970177
3RIMG_26JAN2026_0015_L2B_IMC_V01R00.h5,2816,2805,0.03915419429540634,0.6705811023712158,0.0,60.0,0.817217124453087,0.1252582644628099,0.0557294198671204,13711695.0,2026-02-14T17:47:13.082725
3RIMG_26JAN2026_0045_L2B_IMC_V01R00.h5,2816,2805,0.03567022457718849,0.5882927179336548,0.0,60.0,0.7847315062388591,0.11705456976178902,0.0475257251660995,13711725.0,2026-02-14T17:47:13.196944
3RIMG_26JAN2026_0115_L2B_IMC_V01R00.h5,2816,2805,0.03439059108495712,0.5343727469444275,0.0,60.0,0.7947582442067737,0.12161217792902285,0.04866512720790796,13711755.0,2026-02-14T17:47:13.312026
3RIMG_26JAN2026_0145_L2B_IMC_V01R00.h5,2816,2805,0.0321618914604187,0.4970216155052185,0.0,60.0,0.7689571179711554,0.11526950656295576,0.04261363636363636,13711785.0,2026-02-14T17:47:13.426547
3RIMG_26JAN2026_0215_L2B_IMC_V01R00.h5,2816,2805,0.033573269844055176,0.5709241628646851,0.0,60.0,0.727191703127532,0.12246039944903582,0.05456469777993842,13711815.0,2026-02-14T17:47:13.538347
3RIMG_26JAN2026_0245_L2B_IMC_V01R00.h5,2816,2805,0.03408762812614441,0.5788318514823914,0.0,60.0,0.7270651029006644,0.1320820166909739,0.059426146491654515,13711845.0,2026-02-14T17:47:13.646313
3RIMG_26JAN2026_0315_L2B_IMC_V01R00.h5,2816,2805,0.02968083880841732,0.4977714717388153,0.0,60.0,0.6769820531518392,0.10874959487927403,0.044740520175012156,13711875.0,2026-02-14T17:47:13.757794
3RIMG_26JAN2026_0345_L2B_IMC_V01R00.h5,2816,2805,0.030146818608045578,0.5052768588066101,0.0,55.62413787841797,0.687148051369308,0.11635826851401718,0.046107802625182305,13711905.0,2026-02-14T17:47:13.880316
3RIMG_26JAN2026_0415_L2B_IMC_V01R00.h5,2816,2805,0.02965599112212658,0.49181684851646423,0.0,58.400211334228516,0.6785898760330579,0.11209184086857883,0.04518362096904877,13711935.0,2026-02-14T17:47:13.982849
3RIMG_26JAN2026_0445_L2B_IMC_V01R00.h5,2816,2805,0.027905171737074852,0.4609811305999756,0.0,60.0,0.6561309957867445,0.10359696564576244,0.03770154756117323,13711965.0,2026-02-14T17:47:14.082696
3RIMG_26JAN2026_0515_L2B_IMC_V01R00.h5,2816,2805,0.027875196188688278,0.45547550916671753,0.0,60.0,0.6590428010046995,0.09908999756927564,0.03833454869551126,13711995.0,2026-02-14T17:47:14.186303
3RIMG_26JAN2026_0545_L2B_IMC_V01R00.h5,2816,2805,0.028394654393196106,0.48433175683021545,0.0,60.0,0.657055177442878,0.09986225895316804,0.0374863271754983,13712025.0,2026-02-14T17:47:14.293037
3RIMG_26JAN2026_0615_L2B_IMC_V01R00.h5,2816,2805,0.027346767485141754,0.4528362452983856,0.0,60.0,0.6509910265759197,0.09638075271430886,0.033359159779614324,13712055.0,2026-02-14T17:47:14.399827
3RIMG_26JAN2026_0645_L2B_IMC_V01R00.h5,2816,2805,0.02658439800143242,0.4200794994831085,0.0,60.0,0.6806154796629396,0.08499939231891104,0.030092873926430078,13712085.0,2026-02-14T17:47:14.501349
3RIMG_26JAN2026_0715_L2B_IMC_V01R00.h5,2816,2805,0.02682105265557766,0.3878774642944336,0.0,57.203128814697266,0.7182917071787392,0.08378403014098201,0.027130428617728082,13712115.0,2026-02-14T17:47:14.604925
3RIMG_26JAN2026_0745_L2B_IMC_V01R00.h5,2816,2805,0.025910088792443275,0.36735275387763977,0.0,58.31577682495117,0.6905282774266732,0.08147990601199157,0.0278014098201264,13712145.0,2026-02-14T17:47:14.710469
3RIMG_26JAN2026_0815_L2B_IMC_V01R00.h5,2816,2805,0.026484290137887,0.3794042468070984,0.0,59.40188980102539,0.7232924161400097,0.07588417598444337,0.02618092691622103,13712175.0,2026-02-14T17:47:14.817782
3RIMG_26JAN2026_0845_L2B_IMC_V01R00.h5,2816,2805,0.0268215611577034,0.36563077569007874,0.0,57.18173599243164,0.7270777629233511,0.0855564333171285,0.024028723059471725,13712205.0,2026-02-14T17:47:14.920920
3RIMG_26JAN2026_0915_L2B_IMC_V01R00.h5,2816,2805,0.025142747908830643,0.36216944456100464,0.0,60.0,0.6808686801166748,0.07071888672824501,0.022167699724517907,13712235.0,2026-02-14T17:47:15.025563
3RIMG_26JAN2026_0945_L2B_IMC_V01R00.h5,2816,2805,0.02555384859442711,0.3528731167316437,0.0,53.55155563354492,0.7016184573002755,0.07179498865661967,0.021775239021228326,13712265.0,2026-02-14T17:47:15.127404
3RIMG_26JAN2026_1015_L2B_IMC_V01R00.h5,2816,2805,0.025525780394673347,0.37622177600860596,0.0,60.0,0.6901611367687571,0.07322557122022362,0.020534556797925783,13712295.0,2026-02-14T17:47:15.234248
3RIMG_26JAN2026_1045_L2B_IMC_V01R00.h5,2816,2805,0.026571225374937057,0.4065874218940735,0.0,60.0,0.7010740763247447,0.07358005185545292,0.022268979906011992,13712325.0,2026-02-14T17:47:15.345194
3RIMG_26JAN2026_1115_L2B_IMC_V01R00.h5,2816,2805,0.027353564277291298,0.4111781418323517,0.0,60.0,0.705555724355858,0.08042912412899043,0.026991168368173717,13712355.0,2026-02-14T17:47:15.454768
3RIMG_26JAN2026_1145_L2B_IMC_V01R00.h5,2816,2805,0.028739525005221367,0.43823641538619995,0.0,60.0,0.71121475449684,0.09410194863069195,0.03281477880408362,13712385.0,2026-02-14T17:47:15.566336
3RIMG_26JAN2026_1215_L2B_IMC_V01R00.h5,2816,2805,0.032280199229717255,0.5157177448272705,0.0,60.0,0.7319265516123805,0.11507960622265435,0.04343653783827581,13712415.0,2026-02-14T17:47:15.679820
3RIMG_26JAN2026_1245_L2B_IMC_V01R00.h5,2816,2805,0.033740781247615814,0.5467831492424011,0.0,60.0,0.7490682223302544,0.12366310160427808,0.04909556797925782,13712445.0,2026-02-14T17:47:15.801334
3RIMG_26JAN2026_1315_L2B_IMC_V01R00.h5,2816,2805,0.04015237092971802,0.6971146464347839,0.0,60.0,0.7873141508669584,0.15500931777669746,0.0696301247771836,13712475.0,2026-02-14T17:47:15.921917
3RIMG_26JAN2026_1345_L2B_IMC_V01R00.h5,2816,2805,0.03900476545095444,0.6770979762077332,0.0,60.0,0.7886687732944417,0.14667902284880896,0.06445217549829849,13712505.0,2026-02-14T17:47:16.042459
3RIMG_26JAN2026_1415_L2B_IMC_V01R00.h5,2816,2805,0.03985092416405678,0.6943086385726929,0.0,60.0,0.7970497083130773,0.14680562307567657,0.06630053881056555,13712535.0,2026-02-14T17:47:16.154711
3RIMG_26JAN2026_1445_L2B_IMC_V01R00.h5,2816,2805,0.0451621487736702,0.8110414147377014,0.0,60.0,0.8089248095932589,0.17406265192027223,0.08273324825798088,13712565.0,2026-02-14T17:47:16.278266
3RIMG_26JAN2026_1515_L2B_IMC_V01R00.h5,2816,2805,0.04842626303434372,0.8901029229164124,0.0,60.0,0.8220026130286825,0.1779745989304813,0.09032926187003727,13712595.0,2026-02-14T17:47:16.397834
3RIMG_26JAN2026_1545_L2B_IMC_V01R00.h5,2816,2805,0.051884040236473083,0.9371972680091858,0.0,60.0,0.8671355939069844,0.18915339896289093,0.09752015475611732,13712625.0,2026-02-14T17:47:16.509899
3RIMG_26JAN2026_1615_L2B_IMC_V01R00.h5,2816,2805,0.053582094609737396,0.9222701191902161,0.0,60.0,0.9181301652892562,0.20877643412736996,0.1009383608815427,13712655.0,2026-02-14T17:47:16.623489
3RIMG_26JAN2026_1645_L2B_IMC_V01R00.h5,2816,2805,0.04786533862352371,0.8287587761878967,0.0,60.0,0.8727313239345326,0.18178526575919624,0.08326496921082482,13712685.0,2026-02-14T17:47:16.732038
3RIMG_26JAN2026_1715_L2B_IMC_V01R00.h5,2816,2805,0.04101193696260452,0.6952749490737915,0.0,60.0,0.7975307891751743,0.15198357235456167,0.06471803597472046,13712715.0,2026-02-14T17:47:16.834805
3RIMG_26JAN2026_1745_L2B_IMC_V01R00.h5,2816,2805,0.040186233818531036,0.6941443085670471,0.0,60.0,0.7911501377410469,0.1430582563603954,0.058147484200291685,13712745.0,2026-02-14T17:47:16.941656
3RIMG_26JAN2026_1815_L2B_IMC_V01R00.h5,2816,2805,0.033155657351017,0.6130889058113098,0.0,60.0,0.6721206044401231,0.10828117403986388,0.04071463296062227,13712775.0,2026-02-14T17:47:17.048471
3RIMG_26JAN2026_1845_L2B_IMC_V01R00.h5,2816,2805,0.033439554274082184,0.5704150199890137,0.0,60.0,0.7240393574785285,0.11301602252471238,0.03501762275157997,13712805.0,2026-02-14T17:47:17.157891
3RIMG_26JAN2026_1915_L2B_IMC_V01R00.h5,2816,2805,0.03555190563201904,0.5972433686256409,0.0,60.0,0.7762492910387295,0.12966395235780262,0.04353781801976989,13712835.0,2026-02-14T17:47:17.270389
3RIMG_26JAN2026_1945_L2B_IMC_V01R00.h5,2816,2805,0.036175549030303955,0.6059722304344177,0.0,60.0,0.790770337060444,0.12749908847836655,0.04103113352779128,13712865.0,2026-02-14T17:47:17.374994
3RIMG_26JAN2026_2015_L2B_IMC_V01R00.h5,2816,2805,0.03473127633333206,0.5374771356582642,0.0,60.0,0.7715524226219413,0.1190548533462972,0.04471520012963863,13712895.0,2026-02-14T17:47:17.481531
3RIMG_26JAN2026_2045_L2B_IMC_V01R00.h5,2816,2805,0.03931458294391632,0.617806613445282,0.0,60.0,0.8180653459731,0.14874260654675092,0.05852728488089451,13712925.0,2026-02-14T17:47:17.584421
3RIMG_26JAN2026_2115_L2B_IMC_V01R00.h5,2816,2805,0.03851141035556793,0.5689341425895691,0.0,60.0,0.8134317776697456,0.15164175174201913,0.05600794036622913,13712955.0,2026-02-14T17:47:17.686962
3RIMG_26JAN2026_2145_L2B_IMC_V01R00.h5,2816,2805,0.03972791135311127,0.5923575162887573,0.0,60.0,0.8021516974558418,0.15813634338032734,0.0667056595365419,13712985.0,2026-02-14T17:47:17.795627
3RIMG_26JAN2026_2215_L2B_IMC_V01R00.h5,2816,2805,0.04237253963947296,0.6244811415672302,0.0,60.0,0.8269526818992059,0.1660994976502998,0.07577023578026251,13713015.0,2026-02-14T17:47:17.905158
3RIMG_26JAN2026_2245_L2B_IMC_V01R00.h5,2816,2805,0.041969235986471176,0.6531946659088135,0.0,60.0,0.8037595203370604,0.16947972370766487,0.07596013612056392,13713045.0,2026-02-14T17:47:18.021762
3RIMG_26JAN2026_2315_L2B_IMC_V01R00.h5,2816,2805,0.04019918665289879,0.6510207653045654,0.0,60.0,0.7703244004213256,0.15550305866148112,0.06698418003565063,13713075.0,2026-02-14T17:47:18.129319
3RIMG_26JAN2026_2345_L2B_IMC_V01R00.h5,2816,2805,0.0407513827085495,0.6997007131576538,0.0,60.0,0.7276474639442554,0.15852880408361691,0.07199754901960785,13713105.0,2026-02-14T17:47:18.237402
3RIMG_27JAN2026_0015_L2B_IMC_V01R00.h5,2816,2805,0.03952725604176521,0.6387301087379456,0.0,60.0,0.739674485496678,0.16379537352130935,0.06849072273537514,13713135.0,2026-02-14T17:47:18.346527
3RIMG_27JAN2026_0045_L2B_IMC_V01R00.h5,2816,2805,0.037843067198991776,0.6259515881538391,0.0,60.0,0.6952251458434614,0.16561841678820288,0.07435231323934532,13713165.0,2026-02-14T17:47:18.456637
3RIMG_27JAN2026_0115_L2B_IMC_V01R00.h5,2816,2805,0.03747318685054779,0.6435113549232483,0.0,60.0,0.7013399368011667,0.16061770782693244,0.07182030870199319,13713195.0,2026-02-14T17:47:18.568255
3RIMG_27JAN2026_0145_L2B_IMC_V01R00.h5,2816,2805,0.038014575839042664,0.6802526712417603,0.0,60.0,0.7006816156214551,0.1599467266245341,0.07074420677361853,13713225.0,2026-02-14T17:47:18.676771
3RIMG_27JAN2026_0215_L2B_IMC_V01R00.h5,2816,2805,0.038752298802137375,0.7094825506210327,0.0,60.0,0.6935033827580619,0.16508669583535893,0.07680835764057689,13713255.0,2026-02-14T17:47:18.783314
3RIMG_27JAN2026_0245_L2B_IMC_V01R00.h5,2816,2805,0.03631763160228729,0.6813411712646484,0.0,60.0,0.6675123561821422,0.14903378706854642,0.06447749554367202,13713285.0,2026-02-14T17:47:18.884829
3RIMG_27JAN2026_0315_L2B_IMC_V01R00.h5,2816,2805,0.034585729241371155,0.6456224918365479,0.0,60.0,0.6516240277102576,0.14352667719980555,0.05978062712688381,13713315.0,2026-02-14T17:47:19.004344
3RIMG_27JAN2026_0345_L2B_IMC_V01R00.h5,2816,2805,0.03508845344185829,0.6409574747085571,0.0,60.0,0.6788050964187328,0.15124929103872953,0.05684350186355534,13713345.0,2026-02-14T17:47:19.122879
3RIMG_27JAN2026_0415_L2B_IMC_V01R00.h5,2816,2805,0.03239293769001961,0.5217119455337524,0.0,60.0,0.667841516771998,0.1433241168368174,0.0518681129476584,13713375.0,2026-02-14T17:47:19.247119
3RIMG_27JAN2026_0445_L2B_IMC_V01R00.h5,2816,2805,0.03431553393602371,0.5424522161483765,0.0,60.0,0.7031629800680603,0.15711088154269973,0.060274368011667474,13713405.0,2026-02-14T17:47:19.356176
3RIMG_27JAN2026_0515_L2B_IMC_V01R00.h5,2816,2805,0.03330424800515175,0.5300689935684204,0.0,60.0,0.6911612785610112,0.14761586452762923,0.05779300356506239,13713435.0,2026-02-14T17:47:19.465437
3RIMG_27JAN2026_0545_L2B_IMC_V01R00.h5,2816,2805,0.03347672149538994,0.5095605850219727,0.0,60.0,0.7073914276454384,0.15052766974558418,0.05624848079727759,13713465.0,2026-02-14T17:47:19.572029
3RIMG_27JAN2026_0615_L2B_IMC_V01R00.h5,2816,2805,0.03170289099216461,0.48962464928627014,0.0,60.0,0.6881481931615622,0.1388044887376438,0.04796882596013612,13713495.0,2026-02-14T17:47:19.679541
3RIMG_27JAN2026_0645_L2B_IMC_V01R00.h5,2816,2805,0.03429074212908745,0.5133490562438965,0.0,60.0,0.7420165896937287,0.14765384459568953,0.05475459812023983,13713525.0,2026-02-14T17:47:19.788725
3RIMG_27JAN2026_0715_L2B_IMC_V01R00.h5,2816,2805,0.036464873701334,0.5357128381729126,0.0,60.0,0.7895169948144548,0.1659982174688057,0.05708404229460379,13713555.0,2026-02-14T17:47:19.902248
3RIMG_27JAN2026_0745_L2B_IMC_V01R00.h5,2816,2805,0.03727287799119949,0.596932590007782,0.0,60.0,0.7835541241289904,0.1527811537838276,0.05545089936801167,13713585.0,2026-02-14T17:47:20.006790
3RIMG_27JAN2026_0815_L2B_IMC_V01R00.h5,2816,2805,0.0403527095913887,0.6225723624229431,0.0,60.0,0.8600206611570248,0.16565639685626316,0.06133780991735537,13713615.0,2026-02-14T17:47:20.117296
3RIMG_27JAN2026_0845_L2B_IMC_V01R00.h5,2816,2805,0.041395604610443115,0.6600271463394165,0.0,60.0,0.8723008831631827,0.16050376762275156,0.06361661400097228,13713645.0,2026-02-14T17:47:20.223810
3RIMG_27JAN2026_0915_L2B_IMC_V01R00.h5,2816,2805,0.04396655410528183,0.7037230134010315,0.0,60.0,0.9123318748987199,0.17240418894830659,0.07022514584346135,13713675.0,2026-02-14T17:47:20.330337
3RIMG_27JAN2026_0945_L2B_IMC_V01R00.h5,2816,2805,0.04400838539004326,0.7505394220352173,0.0,60.0,0.8923543590990115,0.16011130691946202,0.0699846054124129,13713705.0,2026-02-14T17:47:20.435839
3RIMG_27JAN2026_1015_L2B_IMC_V01R00.h5,2816,2805,0.04820037633180618,0.8017895817756653,0.0,60.0,0.9774297115540431,0.17834173958839733,0.07980878301733917,13713735.0,2026-02-14T17:47:20.537118
3RIMG_27JAN2026_1045_L2B_IMC_V01R00.h5,2816,2805,0.052010394632816315,0.893975019454956,0.0,60.0,1.008649327499595,0.1885203978285529,0.08387265029978934,13713765.0,2026-02-14T17:47:20.643634
3RIMG_27JAN2026_1115_L2B_IMC_V01R00.h5,2816,2805,0.05511850118637085,0.9887383580207825,0.0,60.0,1.0195242869875223,0.18496293145357318,0.08318900907470426,13713795.0,2026-02-14T17:47:20.750133
3RIMG_27JAN2026_1145_L2B_IMC_V01R00.h5,2816,2805,0.05865843594074249,1.0537155866622925,0.0,60.0,1.0384003808134823,0.1971798533462972,0.09368416788202885,13713825.0,2026-02-14T17:47:20.850642
3RIMG_27JAN2026_1215_L2B_IMC_V01R00.h5,2816,2805,0.05933186039328575,1.0323110818862915,0.0,60.0,1.0637330862096905,0.2058266488413547,0.09055714227839896,13713855.0,2026-02-14T17:47:20.961731
3RIMG_27JAN2026_1245_L2B_IMC_V01R00.h5,2816,2805,0.062202878296375275,1.065193772315979,0.0,60.0,1.0607579808783016,0.23004527224112786,0.10296396451142441,13713885.0,2026-02-14T17:47:21.069244
3RIMG_27JAN2026_1315_L2B_IMC_V01R00.h5,2816,2805,0.07363586127758026,1.263664722442627,0.0,60.0,1.103700777831794,0.28007768189920595,0.13471530140982013,13713915.0,2026-02-14T17:47:21.180772
3RIMG_27JAN2026_1345_L2B_IMC_V01R00.h5,2816,2805,0.07704638689756393,1.3215265274047852,0.0,60.0,1.1424277872305948,0.2838377086371739,0.1380448873764382,13713945.0,2026-02-14T17:47:21.292289
3RIMG_27JAN2026_1415_L2B_IMC_V01R00.h5,2816,2805,0.0813986137509346,1.402111291885376,0.0,60.0,1.1388829808783019,0.29992859747204664,0.15089481040350022,13713975.0,2026-02-14T17:47:21.400805
3RIMG_27JAN2026_1445_L2B_IMC_V01R00.h5,2816,2805,0.08441387116909027,1.4258843660354614,0.0,60.0,1.184838863231243,0.3127405404310485,0.15546507859342085,13714005.0,2026-02-14T17:47:21.506324
3RIMG_27JAN2026_1515_L2B_IMC_V01R00.h5,2816,2805,0.08609577268362045,1.466001272201538,0.0,60.0,1.2021577742667315,0.3128544806352293,0.15745270215524226,13714035.0,2026-02-14T17:47:21.616892
3RIMG_27JAN2026_1545_L2B_IMC_V01R00.h5,2816,2805,0.09562841057777405,1.5609434843063354,0.0,60.0,1.2664200494247286,0.3517207502835845,0.18934329930319235,13714065.0,2026-02-14T17:47:21.722476
3RIMG_27JAN2026_1615_L2B_IMC_V01R00.h5,2816,2805,0.10134788602590561,1.6337289810180664,0.0,60.0,1.3088564454707503,0.3641655525846702,0.19763561416302056,13714095.0,2026-02-14T17:47:21.832986
3RIMG_27JAN2026_1645_L2B_IMC_V01R00.h5,2816,2805,0.09316003322601318,1.5833228826522827,0.0,60.0,1.223869713174526,0.3165638672824502,0.17370817128504296,13714125.0,2026-02-14T17:47:21.945504
3RIMG_27JAN2026_1715_L2B_IMC_V01R00.h5,2816,2805,0.09142144024372101,1.5741719007492065,0.0,60.0,1.2027274752876358,0.31341152163344677,0.16987218441095447,13714155.0,2026-02-14T17:47:22.062527
3RIMG_27JAN2026_1745_L2B_IMC_V01R00.h5,2816,2805,0.08194240927696228,1.4090555906295776,0.0,60.0,1.187054367201426,0.2861165127207908,0.14913506725004053,13714185.0,2026-02-14T17:47:22.169040
3RIMG_27JAN2026_1815_L2B_IMC_V01R00.h5,2816,2805,0.06894359737634659,1.2021446228027344,0.0,60.0,1.0546305298979095,0.2455664600550964,0.1265116067087992,13714215.0,2026-02-14T17:47:22.278591
3RIMG_27JAN2026_1845_L2B_IMC_V01R00.h5,2816,2805,0.0693720281124115,1.1419512033462524,0.0,60.0,1.1356546750931777,0.2588468238535084,0.126258406255064,13714245.0,2026-02-14T17:47:22.387102
3RIMG_27JAN2026_1915_L2B_IMC_V01R00.h5,2816,2805,0.0700094997882843,1.190401315689087,0.0,60.0,1.1225388915896937,0.2544664560038891,0.12263763976665047,13714275.0,2026-02-14T17:47:22.501651
3RIMG_27JAN2026_1945_L2B_IMC_V01R00.h5,2816,2805,0.06833457946777344,1.1738653182983398,0.0,60.0,1.0808114568141305,0.24493345892075838,0.12485314373683358,13714305.0,2026-02-14T17:47:22.611723
3RIMG_27JAN2026_2015_L2B_IMC_V01R00.h5,2816,2805,0.06919556856155396,1.141444206237793,0.0,60.0,1.1235643534273214,0.25780870199319394,0.12779026900016205,13714335.0,2026-02-14T17:47:22.720260
3RIMG_27JAN2026_2045_L2B_IMC_V01R00.h5,2816,2805,0.06788600981235504,1.1254621744155884,0.0,60.0,1.130147565224437,0.24931382677037756,0.12406822233025441,13714365.0,2026-02-14T17:47:22.828771
3RIMG_27JAN2026_2115_L2B_IMC_V01R00.h5,2816,2805,0.06720797717571259,1.0661280155181885,0.0,60.0,1.128020681413061,0.2622143898881867,0.12528358450818344,13714395.0,2026-02-14T17:47:22.941294
3RIMG_27JAN2026_2145_L2B_IMC_V01R00.h5,2816,2805,0.06244987994432449,0.9579603672027588,0.0,60.0,1.1401236631016043,0.23699562469615948,0.1085976746070329,13714425.0,2026-02-14T17:47:23.052856
3RIMG_27JAN2026_2215_L2B_IMC_V01R00.h5,2816,2805,0.058447178453207016,0.8723971247673035,0.0,60.0,1.1134110152325394,0.22265181899205963,0.09821645600388916,13714455.0,2026-02-14T17:47:23.164955
3RIMG_27JAN2026_2245_L2B_IMC_V01R00.h5,2816,2805,0.05421387031674385,0.7784650921821594,0.0,60.0,1.0701263976665047,0.21794229055258468,0.09175984443364123,13714485.0,2026-02-14T17:47:23.276465
3RIMG_27JAN2026_2315_L2B_IMC_V01R00.h5,2816,2805,0.054705698043107986,0.7749179601669312,0.0,60.0,1.0697212769405284,0.2240444214876033,0.09591233187489871,13714515.0,2026-02-14T17:47:23.386998
3RIMG_27JAN2026_2345_L2B_IMC_V01R00.h5,2816,2805,0.05352501571178436,0.7700132131576538,0.0,60.0,1.0244363757899853,0.2192589329120078,0.09522869064981364,13714545.0,2026-02-14T17:47:23.503299
3RIMG_28JAN2026_0015_L2B_IMC_V01R00.h5,2816,2805,0.05261209234595299,0.79622483253479,0.0,60.0,0.9590600186355535,0.21743588964511423,0.09665927321341759,13714575.0,2026-02-14T17:47:23.609909
3RIMG_28JAN2026_0045_L2B_IMC_V01R00.h5,2816,2805,0.0482775904238224,0.7220349311828613,0.0,60.0,0.9330310119915735,0.19443262842327014,0.08025188381137578,13714605.0,2026-02-14T17:47:23.718974
3RIMG_28JAN2026_0115_L2B_IMC_V01R00.h5,2816,2805,0.047979988157749176,0.7478858828544617,0.0,60.0,0.9101290309512235,0.19788881461675578,0.0776439191379031,13714635.0,2026-02-14T17:47:23.828212
3RIMG_28JAN2026_0145_L2B_IMC_V01R00.h5,2816,2805,0.051163043826818466,0.8438935875892639,0.0,60.0,0.8964941865175822,0.216283827580619,0.08987350105331388,13714665.0,2026-02-14T17:47:23.935836
3RIMG_28JAN2026_0215_L2B_IMC_V01R00.h5,2816,2805,0.05113714933395386,0.863700807094574,0.0,60.0,0.8787574947334306,0.21138439880084267,0.0949881502187652,13714695.0,2026-02-14T17:47:24.040355
3RIMG_28JAN2026_0245_L2B_IMC_V01R00.h5,2816,2805,0.04731016978621483,0.8203900456428528,0.0,60.0,0.8307506887052343,0.19634429184897098,0.08369540998217469,13714725.0,2026-02-14T17:47:24.148099
3RIMG_28JAN2026_0315_L2B_IMC_V01R00.h5,2816,2805,0.04636885225772858,0.7929519414901733,0.0,60.0,0.8383087222492304,0.1954707502835845,0.08230280748663102,13714755.0,2026-02-14T17:47:24.250502
3RIMG_28JAN2026_0345_L2B_IMC_V01R00.h5,2816,2805,0.042185429483652115,0.7721720337867737,0.0,60.0,0.7805157186841678,0.16421315426997246,0.06878190325717064,13714785.0,2026-02-14T17:47:24.366537
3RIMG_28JAN2026_0415_L2B_IMC_V01R00.h5,2816,2805,0.03947705030441284,0.6468063592910767,0.0,60.0,0.7884535529087667,0.1662260978771674,0.06497123642845569,13714815.0,2026-02-14T17:47:24.476050
3RIMG_28JAN2026_0445_L2B_IMC_V01R00.h5,2816,2805,0.034555476158857346,0.5191552639007568,0.0,60.0,0.7591962404796629,0.13934886971317453,0.045272241127856105,13714845.0,2026-02-14T17:47:24.584562
