filename,height,width,ctp_mean,ctp_std,ctp_min,ctp_max,pct_ctp_lt_300,pct_ctp_lt_200,ctt_mean,ctt_std,pct_ctt_lt_220,pct_ctt_lt_240,timestamp,processed_at
3RIMG_25JAN2026_0015_L2B_CTP_V01R00.h5,313,312,-224.18972778320312,798.4307861328125,-999.0,778.9469604492188,54.36941918571312,52.148357499795196,-380.32501220703125,631.2828369140625,52.48423035962973,58.622102072581306,13710625.09025475,2026-02-15T03:34:06.124553
3RIMG_25JAN2026_0045_L2B_CTP_V01R00.h5,313,312,-223.97837829589844,798.8078002929688,-999.0,781.1419677734375,54.32538707299091,52.1463094945523,-380.4052734375,631.3297119140625,52.49139837797985,58.543253870729906,13710655.30972845,2026-02-15T03:34:06.141558
3RIMG_25JAN2026_0115_L2B_CTP_V01R00.h5,313,312,-229.79945373535156,799.1847534179688,-999.0,779.7269287109375,54.68378799049726,52.49447038584418,-385.49560546875,631.259521484375,52.825223232571474,58.68456623248955,13710685.075211467,2026-02-15T03:34:06.160071
3RIMG_25JAN2026_0145_L2B_CTP_V01R00.h5,313,312,-233.14073181152344,799.9906616210938,-999.0,780.5877685546875,54.871180470222,52.743303022855734,-388.85528564453125,631.2715454101562,53.066887851232906,58.77979847628409,13710715.187311584,2026-02-15T03:34:06.178072
3RIMG_25JAN2026_0215_L2B_CTP_V01R00.h5,313,312,-234.31576538085938,800.4105224609375,-999.0,776.8128051757812,54.95105267469484,52.827271237814365,-390.1603088378906,631.2901000976562,53.14573605308429,58.69992627181125,13710745.140898883,2026-02-15T03:34:06.195522
3RIMG_25JAN2026_0245_L2B_CTP_V01R00.h5,313,312,-235.2682647705078,800.6292724609375,-999.0,783.6056518554688,54.99201277955271,52.896903416072746,-391.1179504394531,631.2918090820312,53.17338412386336,58.68354222986811,13710775.406974284,2026-02-15T03:34:06.212565
3RIMG_25JAN2026_0315_L2B_CTP_V01R00.h5,313,312,-237.8255157470703,801.2034301757812,-999.0,778.587158203125,55.23470140083558,53.073031866961585,-393.7196350097656,631.2108154296875,53.356680593102325,58.68559023511101,13710805.764811033,2026-02-15T03:34:06.231548
3RIMG_25JAN2026_0345_L2B_CTP_V01R00.h5,313,312,-240.12550354003906,802.2217407226562,-999.0,779.501953125,55.36577373638076,53.273736380765136,-396.3550720214844,631.2000732421875,53.5338330466126,58.79618251822725,13710835.895409616,2026-02-15T03:34:06.248266
3RIMG_25JAN2026_0415_L2B_CTP_V01R00.h5,313,312,-245.31182861328125,802.94873046875,-999.0,785.64794921875,55.70983861718686,53.682313426722374,-401.214111328125,631.0258178710938,53.89530597198329,58.96719095600885,13710865.8857947,2026-02-15T03:34:06.265315
3RIMG_25JAN2026_0445_L2B_CTP_V01R00.h5,313,312,-245.04344177246094,803.8827514648438,-999.0,777.9425659179688,55.665806504464655,53.70176947652986,-401.65179443359375,631.0936889648438,53.9065700008192,58.89346276726468,13710896.196223633,2026-02-15T03:34:06.281302
3RIMG_25JAN2026_0515_L2B_CTP_V01R00.h5,313,312,-245.84066772460938,805.0888671875,-999.0,777.0693359375,55.73543868272303,53.862537888096995,-403.1454162597656,631.1085205078125,54.058122388793315,58.8852707462931,13710925.749381466,2026-02-15T03:34:06.299300
3RIMG_25JAN2026_0545_L2B_CTP_V01R00.h5,313,312,-244.137939453125,806.6300659179688,-999.0,777.2546997070312,55.81326288195297,53.847177848775296,-402.75537109375,631.2503662109375,54.057098386171866,58.76853444744818,13710957.2198563,2026-02-15T03:34:06.315717
3RIMG_25JAN2026_0615_L2B_CTP_V01R00.h5,313,312,-243.60887145996094,807.4774169921875,-999.0,777.2547607421875,55.91771114934054,53.8912099614975,-402.8246154785156,631.3212890625,54.11137052510855,58.76853444744818,13710985.840831349,2026-02-15T03:34:06.331749
3RIMG_25JAN2026_0645_L2B_CTP_V01R00.h5,313,312,-238.3269500732422,809.3112182617188,-999.0,777.61474609375,55.69140657000082,53.651593348078976,-399.6590576171875,631.6448974609375,53.877897927418694,58.49717375276481,13711024.020415466,2026-02-15T03:34:06.348319
3RIMG_25JAN2026_0715_L2B_CTP_V01R00.h5,313,312,-238.97427368164062,809.4306030273438,-999.0,777.6461181640625,55.80199885311706,53.73658556565905,-400.21112060546875,631.5962524414062,53.941386089948395,58.654870156467595,13711045.219234766,2026-02-15T03:34:06.366624
3RIMG_25JAN2026_0745_L2B_CTP_V01R00.h5,313,312,-237.14105224609375,809.6068725585938,-999.0,779.513427734375,55.74158269845171,53.63828131400017,-398.6849365234375,631.7789916992188,53.83796182518227,58.60367002539526,13711092.183146384,2026-02-15T03:34:06.385645
3RIMG_25JAN2026_0815_L2B_CTP_V01R00.h5,313,312,-237.33164978027344,809.28515625,-999.0,786.529296875,55.79687884000983,53.60448922749242,-398.5813903808594,631.7210693359375,53.80519374129597,58.729622347833214,13711119.957713166,2026-02-15T03:34:06.405736
3RIMG_25JAN2026_0845_L2B_CTP_V01R00.h5,313,312,-236.64649963378906,809.0482177734375,-999.0,786.8779296875,55.79483083476694,53.54714508069141,-397.8152160644531,631.7362060546875,53.74375358400918,58.76853444744818,13711143.76065845,2026-02-15T03:34:06.423755
3RIMG_25JAN2026_0915_L2B_CTP_V01R00.h5,313,312,-233.05165100097656,809.1066284179688,-999.0,784.2415161132812,55.59719832882772,53.29728844105841,-394.8264465332031,631.888916015625,53.511304988940765,58.637462111903005,13711180.544516018,2026-02-15T03:34:06.439772
3RIMG_25JAN2026_0945_L2B_CTP_V01R00.h5,313,312,-237.0666961669922,808.3358764648438,-999.0,778.9786987304688,55.86958302613255,53.46522487097567,-397.6170959472656,631.6737670898438,53.70381748177275,58.917014827557956,13711211.210348684,2026-02-15T03:34:06.457288
3RIMG_25JAN2026_1015_L2B_CTP_V01R00.h5,313,312,-234.60391235351562,808.0535888671875,-999.0,780.0507202148438,55.74158269845171,53.27271237814368,-395.3455810546875,631.7481689453125,53.49287294175473,58.833046612599325,13711225.535365116,2026-02-15T03:34:06.475408
3RIMG_25JAN2026_1045_L2B_CTP_V01R00.h5,313,312,-236.76568603515625,806.38134765625,-999.0,777.1051635742188,55.7589907430163,53.28807241746539,-396.04473876953125,631.5596313476562,53.51744900466945,58.91906283280085,13711260.396836083,2026-02-15T03:34:06.493991
3RIMG_25JAN2026_1115_L2B_CTP_V01R00.h5,313,312,-240.33787536621094,804.5355224609375,-999.0,776.353271484375,55.879823052347014,53.4089047267961,-397.739990234375,631.3358154296875,53.63111329565003,59.098263291554034,13711284.984296449,2026-02-15T03:34:06.513013
3RIMG_25JAN2026_1145_L2B_CTP_V01R00.h5,313,312,-241.65866088867188,803.2086181640625,-999.0,778.1646118164062,55.88084705496846,53.41402473990333,-397.9521484375,631.1903076171875,53.63828131400017,59.22114360612763,13711314.556584716,2026-02-15T03:34:06.531093
3RIMG_25JAN2026_1215_L2B_CTP_V01R00.h5,313,312,-243.4134063720703,801.8655395507812,-999.0,778.14892578125,55.82862292127467,53.475464897190136,-398.5216369628906,631.0443725585938,53.673097403129354,59.15560743835504,13711344.717102682,2026-02-15T03:34:06.548855
3RIMG_25JAN2026_1245_L2B_CTP_V01R00.h5,313,312,-246.79051208496094,800.2630004882812,-999.0,777.9213256835938,56.03444744818547,53.66183337429343,-400.2213439941406,630.8111572265625,53.862537888096995,59.40341607274514,13711374.773836967,2026-02-15T03:34:06.566857
3RIMG_25JAN2026_1315_L2B_CTP_V01R00.h5,313,312,-251.31854248046875,799.1220092773438,-999.0,777.7899780273438,56.24539198820349,53.92397804538379,-403.2581787109375,630.5574340820312,54.15028262472352,59.578520521012535,13711404.55234975,2026-02-15T03:34:06.584866
3RIMG_25JAN2026_1345_L2B_CTP_V01R00.h5,313,312,-249.99676513671875,798.1766357421875,-999.0,777.2962036132812,56.16859179159499,53.867657901204225,-401.5251770019531,630.5254516601562,54.11239452772999,59.57954452363398,13711434.638594333,2026-02-15T03:34:06.603051
3RIMG_25JAN2026_1415_L2B_CTP_V01R00.h5,313,312,-251.95162963867188,796.4715576171875,-999.0,776.3367919921875,56.24743999344638,53.990538215777825,-401.94256591796875,630.3334350585938,54.24961087900385,59.64508069140657,13711464.518208299,2026-02-15T03:34:06.621050
3RIMG_25JAN2026_1445_L2B_CTP_V01R00.h5,313,312,-256.1786193847656,795.0137329101562,-999.0,776.2208251953125,56.50548865405095,54.240394855410834,-404.4906311035156,630.0601196289062,54.47386745310068,59.97992954861965,13711494.469070284,2026-02-15T03:34:06.639056
3RIMG_25JAN2026_1515_L2B_CTP_V01R00.h5,313,312,-253.98292541503906,793.990234375,-999.0,776.4071044921875,56.40206438928483,54.12161055132301,-401.9087829589844,630.0745239257812,54.40935528794954,59.84783321045302,13711524.5783635,2026-02-15T03:34:06.657609
3RIMG_25JAN2026_1545_L2B_CTP_V01R00.h5,313,312,-257.88702392578125,792.50634765625,-999.0,776.1920776367188,56.624272958138775,54.324363070369465,-404.1538391113281,629.8373413085938,54.66842795117556,60.07516179241419,13711554.052479317,2026-02-15T03:34:06.673609
3RIMG_25JAN2026_1615_L2B_CTP_V01R00.h5,313,312,-259.8236999511719,791.3015747070312,-999.0,776.0864868164062,56.74203325960514,54.42778733513558,-404.95703125,629.6729736328125,54.72884410584091,60.22773818300975,13711584.532605117,2026-02-15T03:34:06.690626
3RIMG_25JAN2026_1645_L2B_CTP_V01R00.h5,313,312,-255.6787567138672,791.138671875,-999.0,777.8095092773438,56.539280740558695,54.164618661423766,-401.366455078125,629.7574462890625,54.51073154747276,60.19906610960925,13711614.8826212,2026-02-15T03:34:06.706610
3RIMG_25JAN2026_1715_L2B_CTP_V01R00.h5,313,312,-257.87481689453125,790.7831420898438,-999.0,776.1806030273438,56.660113049889404,54.28237896289014,-402.97100830078125,629.6553344726562,54.60698779388875,60.246170230195794,13711644.934498532,2026-02-15T03:34:06.723609
3RIMG_25JAN2026_1745_L2B_CTP_V01R00.h5,313,312,-255.77597045898438,791.9488525390625,-999.0,776.2752075195312,56.537232735315804,54.152330629966414,-401.98614501953125,629.8284912109375,54.49025149504383,60.09666584746457,13711674.081471266,2026-02-15T03:34:06.740644
3RIMG_25JAN2026_1815_L2B_CTP_V01R00.h5,313,312,-254.11094665527344,792.083984375,-999.0,775.9456787109375,56.34164823461948,54.08679446219382,-400.70599365234375,629.9219970703125,54.38989923814205,59.852953223560256,13711705.128566617,2026-02-15T03:34:06.756972
3RIMG_25JAN2026_1845_L2B_CTP_V01R00.h5,313,312,-253.0435791015625,792.765625,-999.0,776.0010375976562,56.31195215859752,53.98746620791349,-400.2828369140625,630.0426025390625,54.30388301794052,59.72290489063652,13711734.897853116,2026-02-15T03:34:06.772972
3RIMG_25JAN2026_1945_L2B_CTP_V01R00.h5,313,312,-252.9231414794922,792.1736450195312,-999.0,776.2614135742188,56.19316785450971,53.9546981240272,-399.89202880859375,629.9605102539062,54.235274842303596,59.73519292209388,13711794.773755167,2026-02-15T03:34:06.789364
3RIMG_25JAN2026_2015_L2B_CTP_V01R00.h5,313,312,-249.395263671875,791.820556640625,-999.0,776.24072265625,55.97710330138446,53.71303350536577,-396.6562194824219,630.0703125,53.990538215777825,59.71471286966494,13711824.901123416,2026-02-15T03:34:06.808067
3RIMG_25JAN2026_2045_L2B_CTP_V01R00.h5,313,312,-249.5331573486328,791.91455078125,-999.0,775.8638305664062,55.943311214876715,53.70996149750143,-396.83172607421875,630.0936889648438,54.01818628655689,59.532440403047424,13711855.684361568,2026-02-15T03:34:06.826213
3RIMG_25JAN2026_2115_L2B_CTP_V01R00.h5,313,312,-249.5243377685547,791.7298583984375,-999.0,776.1670532226562,55.87879904972557,53.64442532972884,-396.6907653808594,630.098388671875,53.966986155484555,59.583640534119766,13711885.3089416,2026-02-15T03:34:06.845727
3RIMG_25JAN2026_2145_L2B_CTP_V01R00.h5,313,312,-250.01495361328125,791.2001342773438,-999.0,775.7810668945312,55.97915130662735,53.65056934545752,-396.69342041015625,630.0448608398438,53.98029818956337,59.87650528385353,13711915.273511818,2026-02-15T03:34:06.862726
3RIMG_25JAN2026_2215_L2B_CTP_V01R00.h5,313,312,-245.6400909423828,791.0216674804688,-999.0,776.0311889648438,55.655566478250186,53.34029655115917,-392.91455078125,630.1727294921875,53.63623330875728,59.587736544605555,13711945.063720949,2026-02-15T03:34:06.880725
3RIMG_25JAN2026_2245_L2B_CTP_V01R00.h5,313,312,-250.94711303710938,790.8154296875,-999.0,775.7644653320312,55.964815269927094,53.662857376914886,-397.22552490234375,630.0052490234375,54.02125829442124,59.93180142541165,13711974.885363167,2026-02-15T03:34:06.898726
3RIMG_25JAN2026_2315_L2B_CTP_V01R00.h5,313,312,-249.59979248046875,790.7562255859375,-999.0,775.7176513671875,55.81940689768166,53.49901695748341,-396.07940673828125,630.0523681640625,53.88813795363316,59.93077742279021,13712005.426358683,2026-02-15T03:34:06.916728
3RIMG_25JAN2026_2345_L2B_CTP_V01R00.h5,313,312,-248.76181030273438,791.364501953125,-999.0,775.7285766601562,55.78459080855247,53.50925698369788,-395.784912109375,630.1151123046875,53.84615384615385,59.85192922093881,13712035.408174,2026-02-15T03:34:06.934731
3RIMG_26JAN2026_0015_L2B_CTP_V01R00.h5,313,312,-248.91879272460938,792.1709594726562,-999.0,776.3174438476562,55.78459080855247,53.60960924059965,-396.5589294433594,630.0946655273438,53.92909805849103,59.868313262881955,13712065.632399168,2026-02-15T03:34:06.953279
3RIMG_26JAN2026_0045_L2B_CTP_V01R00.h5,313,312,-252.17466735839844,792.5304565429688,-999.0,776.2581176757812,56.02420742197099,53.853321864503975,-399.55450439453125,630.017578125,54.20148275579586,60.02805767182764,13712095.28505625,2026-02-15T03:34:06.970279
3RIMG_26JAN2026_0115_L2B_CTP_V01R00.h5,313,312,-253.75286865234375,793.113037109375,-999.0,776.0453491210938,56.156303760137625,53.92090603751946,-401.3084716796875,629.993896484375,54.26497091832555,59.99938559842713,13712125.693775516,2026-02-15T03:34:06.987279
3RIMG_26JAN2026_0145_L2B_CTP_V01R00.h5,313,312,-259.21563720703125,793.7589721679688,-999.0,778.9606323242188,56.61300892930286,54.328459080855254,-406.3921203613281,629.7890625,54.67354796428279,60.21442614893095,13712155.547049068,2026-02-15T03:34:07.003277
3RIMG_26JAN2026_0215_L2B_CTP_V01R00.h5,313,312,-265.57318115234375,793.5339965820312,-999.0,778.9019775390625,57.06254608011796,54.745228147784054,-411.6618347167969,629.4718017578125,55.065740968296886,60.48681084623576,13712184.939450117,2026-02-15T03:34:07.021679
3RIMG_26JAN2026_0245_L2B_CTP_V01R00.h5,313,312,-268.5561218261719,793.7706909179688,-999.0,778.1348266601562,57.301138690915046,54.93364463013025,-414.40673828125,629.3199462890625,55.281805521422136,60.70492340460392,13712215.242893066,2026-02-15T03:34:07.038693
3RIMG_26JAN2026_0315_L2B_CTP_V01R00.h5,313,312,-266.8902587890625,795.1546630859375,-999.0,777.9340209960938,57.24072253624969,54.904972556729746,-413.95068359375,629.4473876953125,55.25313344802163,60.456090767592364,13712245.447202083,2026-02-15T03:34:07.056203
3RIMG_26JAN2026_0345_L2B_CTP_V01R00.h5,313,312,-265.8627624511719,796.4000854492188,-999.0,778.2168579101562,57.29499467518637,54.904972556729746,-413.8892517089844,629.5647583007812,55.27361350045056,60.52981895633652,13712275.362526383,2026-02-15T03:34:07.074209
3RIMG_26JAN2026_0415_L2B_CTP_V01R00.h5,313,312,-269.45281982421875,797.2847900390625,-999.0,778.15869140625,57.6114114852134,55.213197345785204,-417.5859375,629.3470458984375,55.589006307856145,60.68649135741787,13712305.905378316,2026-02-15T03:34:07.091217
3RIMG_26JAN2026_0445_L2B_CTP_V01R00.h5,313,312,-265.8033142089844,798.7594604492188,-999.0,777.800048828125,57.434259031703114,55.04526091586794,-415.4350280761719,629.6605834960938,55.381133775702466,60.39567461292701,13712335.261381216,2026-02-15T03:34:07.108203
3RIMG_26JAN2026_0515_L2B_CTP_V01R00.h5,313,312,-270.63641357421875,799.652099609375,-999.0,778.4432373046875,57.81621200950274,55.40673384123863,-420.1463928222656,629.3955688476562,55.7303186696158,60.642459244695665,13712365.81559115,2026-02-15T03:34:07.126415
3RIMG_26JAN2026_0545_L2B_CTP_V01R00.h5,313,312,-270.8456115722656,800.8724365234375,-999.0,781.5856323242188,57.88789219300401,55.43335790939625,-421.130859375,629.4534301757812,55.776398787580895,60.61583517653805,13712396.115877884,2026-02-15T03:34:07.142419
3RIMG_26JAN2026_0615_L2B_CTP_V01R00.h5,313,312,-269.81951904296875,802.3494262695312,-999.0,778.8104858398438,57.96674039485541,55.47329401163267,-421.1540832519531,629.5982055664062,55.80404685835995,60.55849102973704,13712425.5011462,2026-02-15T03:34:07.160935
3RIMG_26JAN2026_0645_L2B_CTP_V01R00.h5,313,312,-262.6275939941406,804.920654296875,-999.0,781.7141723632812,57.61653149832063,55.07905300237569,-416.7346496582031,630.2039794921875,55.44359793561071,60.079257802899974,13712461.376820816,2026-02-15T03:34:07.176996
3RIMG_26JAN2026_0715_L2B_CTP_V01R00.h5,313,312,-258.288818359375,805.8650512695312,-999.0,777.9480590820312,57.43118702383878,54.84558040468583,-413.64666748046875,630.4764404296875,55.169165233063,59.94920946997624,13712487.229062716,2026-02-15T03:34:07.193996
3RIMG_26JAN2026_0745_L2B_CTP_V01R00.h5,313,312,-246.7668914794922,807.6805419921875,-999.0,779.989501953125,56.77377734086999,54.162570656180876,-405.1177978515625,631.2330932617188,54.49639551077251,59.32866388137954,13712532.18322335,2026-02-15T03:34:07.209996
3RIMG_26JAN2026_0815_L2B_CTP_V01R00.h5,313,312,-250.57130432128906,806.9199829101562,-999.0,779.5137939453125,56.98164987302368,54.37351519619891,-407.7108154296875,631.0533447265625,54.67559596952568,59.53960842139756,13712556.828310033,2026-02-15T03:34:07.226996
3RIMG_26JAN2026_0845_L2B_CTP_V01R00.h5,313,312,-252.1096954345703,806.0769653320312,-999.0,781.308837890625,57.02670598836733,54.418571311542564,-408.4071960449219,630.9449462890625,54.68378799049726,59.693208814614565,13712593.587837733,2026-02-15T03:34:07.244031
3RIMG_26JAN2026_0915_L2B_CTP_V01R00.h5,313,312,-247.28475952148438,806.2918090820312,-999.0,781.5891723632812,56.68366511018268,54.11546653559434,-404.4569091796875,631.208740234375,54.37044318833456,59.36040796264438,13712623.146887733,2026-02-15T03:34:07.261989
3RIMG_26JAN2026_0945_L2B_CTP_V01R00.h5,313,312,-247.302734375,805.3453369140625,-999.0,781.1708374023438,56.57000081920209,54.02433030228557,-403.888671875,631.0977783203125,54.339723109691164,59.41365609895961,13712643.685402166,2026-02-15T03:34:07.279559
3RIMG_26JAN2026_1015_L2B_CTP_V01R00.h5,313,312,-246.28472900390625,804.6905517578125,-999.0,781.0322875976562,56.455312525600064,53.88404194314737,-402.5525817871094,631.1259765625,54.172810682395344,59.310231834193495,13712667.72911605,2026-02-15T03:34:07.297818
3RIMG_26JAN2026_1045_L2B_CTP_V01R00.h5,313,312,-242.58326721191406,804.0458984375,-999.0,784.6138916015625,56.18702383878102,53.57581715409191,-399.04107666015625,631.2406616210938,53.86663389858278,59.15970344884083,13712697.040261533,2026-02-15T03:34:07.315160
3RIMG_26JAN2026_1115_L2B_CTP_V01R00.h5,313,312,-251.45199584960938,801.8159790039062,-999.0,779.8526611328125,56.67342508396821,54.025354304907026,-404.9747009277344,630.7094116210938,54.340747112312606,59.708568853936264,13712725.2518181,2026-02-15T03:34:07.333165
3RIMG_26JAN2026_1145_L2B_CTP_V01R00.h5,313,312,-254.13768005371094,800.647705078125,-999.0,778.9441528320312,56.75534529368396,54.16973867453101,-406.4361572265625,630.5042114257812,54.446219382321615,59.81506512656672,13712754.818684984,2026-02-15T03:34:07.350681
3RIMG_26JAN2026_1215_L2B_CTP_V01R00.h5,313,312,-257.4754943847656,799.6035766601562,-999.0,778.8485107421875,56.95400180224461,54.3755632014418,-408.6005859375,630.2701416015625,54.59367575980995,59.963545506676496,13712784.8950568,2026-02-15T03:34:07.368705
3RIMG_26JAN2026_1245_L2B_CTP_V01R00.h5,313,312,-259.6828918457031,798.0291748046875,-999.0,779.6180419921875,57.05845006963218,54.452363398050295,-409.3677062988281,630.0741577148438,54.74420414516261,60.17346604407307,13712814.699456984,2026-02-15T03:34:07.384704
3RIMG_26JAN2026_1315_L2B_CTP_V01R00.h5,313,312,-265.5401916503906,796.7679443359375,-999.0,780.0972900390625,57.3461948062587,54.86196444662899,-413.5160827636719,629.6957397460938,55.13230113869092,60.48066683050709,13712844.517996185,2026-02-15T03:34:07.401704
3RIMG_26JAN2026_1345_L2B_CTP_V01R00.h5,313,312,-266.8847351074219,795.9053344726562,-999.0,778.7354736328125,57.402514950438274,54.96948472188089,-414.1070556640625,629.540771484375,55.2633734742361,60.61481117391661,13712874.516106317,2026-02-15T03:34:07.418704
3RIMG_26JAN2026_1415_L2B_CTP_V01R00.h5,313,312,-268.0458679199219,794.7521362304688,-999.0,778.0480346679688,57.482387154911116,55.0442369132465,-414.3135986328125,629.4105834960938,55.3534857049234,60.68341934955354,13712904.632784951,2026-02-15T03:34:07.434708
3RIMG_26JAN2026_1445_L2B_CTP_V01R00.h5,313,312,-268.118896484375,793.73486328125,-999.0,776.3524169921875,57.575571393462766,55.05447693946096,-413.6532287597656,629.3572387695312,55.34734168919473,60.76021954616204,13712934.571775716,2026-02-15T03:34:07.451378
3RIMG_26JAN2026_1515_L2B_CTP_V01R00.h5,313,312,-265.99609375,793.0772094726562,-999.0,776.2998657226562,57.490579175882694,54.90599655935119,-411.39422607421875,629.42578125,55.207053330056524,60.68341934955354,13712964.688538633,2026-02-15T03:34:07.468418
3RIMG_26JAN2026_1545_L2B_CTP_V01R00.h5,313,312,-268.3186950683594,791.8659057617188,-999.0,776.281005859375,57.52641926763332,55.025804866060454,-412.5042724609375,629.2844848632812,55.34426968133038,60.69877938887524,13712994.891368782,2026-02-15T03:34:07.485377
3RIMG_26JAN2026_1615_L2B_CTP_V01R00.h5,313,312,-267.08154296875,790.582275390625,-999.0,776.555419921875,57.47726714180388,54.92852461702302,-410.5494689941406,629.2570190429688,55.25722945850742,60.68137134431064,13713024.729424467,2026-02-15T03:34:07.502518
3RIMG_26JAN2026_1645_L2B_CTP_V01R00.h5,313,312,-259.5707702636719,790.6260986328125,-999.0,782.38916015625,57.016465962152864,54.49946751863685,-404.2278137207031,629.5408935546875,54.83841238633571,60.53391496682231,13713054.887077099,2026-02-15T03:34:07.519518
3RIMG_26JAN2026_1715_L2B_CTP_V01R00.h5,313,312,-259.7976379394531,790.8526000976562,-999.0,779.4591674804688,56.99291390185959,54.50663553698697,-404.6101379394531,629.562255859375,54.833292373228474,60.467354796428275,13713084.873188533,2026-02-15T03:34:07.535561
3RIMG_26JAN2026_1745_L2B_CTP_V01R00.h5,313,312,-248.35940551757812,793.1737670898438,-999.0,779.6982421875,56.33345621364791,53.79392971246006,-396.5981750488281,630.145263671875,54.14311460637339,59.866265257639064,13713114.984214418,2026-02-15T03:34:07.553095
3RIMG_26JAN2026_1815_L2B_CTP_V01R00.h5,313,312,-249.3623809814453,793.1994018554688,-999.0,779.753173828125,56.36622429753421,53.81645777013189,-397.4687194824219,630.137451171875,54.1236585565659,59.84168919472433,13713144.6938824,2026-02-15T03:34:07.571099
3RIMG_26JAN2026_1845_L2B_CTP_V01R00.h5,313,312,-247.4694061279297,794.3427124023438,-999.0,780.231201171875,56.21569591218154,53.61882526419267,-396.7040710449219,630.3531494140625,53.940362087326946,59.6829687884001,13713174.8102585,2026-02-15T03:34:07.588094
3RIMG_26JAN2026_1915_L2B_CTP_V01R00.h5,313,312,-245.56619262695312,794.2286987304688,-999.0,779.4334716796875,56.01191939051364,53.43348078971082,-395.0987854003906,630.44970703125,53.71200950274433,59.4966003112968,13713204.770729834,2026-02-15T03:34:07.604095
3RIMG_26JAN2026_1945_L2B_CTP_V01R00.h5,313,312,-241.49758911132812,795.0667114257812,-999.0,777.439697265625,55.74772671418039,53.15188006881297,-392.369873046875,630.5997924804688,53.392520684852954,59.08290325223232,13713235.287365584,2026-02-15T03:34:07.621134
3RIMG_26JAN2026_2015_L2B_CTP_V01R00.h5,313,312,-239.98779296875,794.5580444335938,-999.0,782.840087890625,55.688334562136475,52.999303678217416,-390.709716796875,630.6177368164062,53.304456459408534,59.23240763496354,13713265.2659744,2026-02-15T03:34:07.639491
3RIMG_26JAN2026_2045_L2B_CTP_V01R00.h5,313,312,-242.6787872314453,794.5962524414062,-999.0,777.392578125,55.85627099205374,53.11603997706234,-393.0239562988281,630.5657348632812,53.42119275825347,59.298967805357584,13713295.06327125,2026-02-15T03:34:07.656004
3RIMG_26JAN2026_2115_L2B_CTP_V01R00.h5,313,312,-240.0154266357422,794.7401733398438,-999.0,777.01025390625,55.71905464077989,52.94605554190219,-390.8962097167969,630.65478515625,53.2378962890145,59.11976734660441,13713325.082543649,2026-02-15T03:34:07.674189
3RIMG_26JAN2026_2145_L2B_CTP_V01R00.h5,313,312,-242.03944396972656,794.794677734375,-999.0,776.4536743164062,55.79278282952404,53.075079872204476,-392.6158752441406,630.6151123046875,53.396616695338736,59.34811993118703,13713354.601903433,2026-02-15T03:34:07.691185
3RIMG_26JAN2026_2215_L2B_CTP_V01R00.h5,313,312,-238.025634765625,795.5292358398438,-999.0,777.1333618164062,55.51630212173343,52.86413533218644,-389.84857177734375,630.745361328125,53.172360121241915,59.03989514213156,13713385.574608617,2026-02-15T03:34:07.708230
3RIMG_26JAN2026_2245_L2B_CTP_V01R00.h5,313,312,-241.33163452148438,795.5706176757812,-999.0,777.7510986328125,55.71700663553699,53.10067993774064,-392.60064697265625,630.6582641601562,53.43245678708938,59.36655197837306,13713415.62094135,2026-02-15T03:34:07.725277
3RIMG_26JAN2026_2315_L2B_CTP_V01R00.h5,313,312,-241.02735900878906,795.8156127929688,-999.0,778.0205078125,55.70574260670107,53.12525600065536,-392.51544189453125,630.6692504882812,53.47444089456869,59.33378389448677,13713445.752245033,2026-02-15T03:34:07.742283
3RIMG_26JAN2026_2345_L2B_CTP_V01R00.h5,313,312,-240.24742126464844,796.7164916992188,-999.0,777.6539916992188,55.65659048087163,53.12320799541247,-392.4878234863281,630.762451171875,53.41914475301057,59.28155976079299,13713475.36789885,2026-02-15T03:34:07.759807
3RIMG_27JAN2026_0015_L2B_CTP_V01R00.h5,313,312,-244.4124755859375,797.237060546875,-999.0,782.3556518554688,55.89825509953306,53.374088637666915,-396.411376953125,630.6275634765625,53.70893749487998,59.52424838207586,13713505.269011283,2026-02-15T03:34:07.777807
3RIMG_27JAN2026_0045_L2B_CTP_V01R00.h5,313,312,-248.525390625,797.6453247070312,-999.0,780.9957275390625,56.1010076185795,53.683337429343815,-400.15850830078125,630.49853515625,53.99258622102072,59.65532071762104,13713535.258600283,2026-02-15T03:34:07.793808
3RIMG_27JAN2026_0115_L2B_CTP_V01R00.h5,313,312,-255.013427734375,798.1287231445312,-999.0,778.6190185546875,56.451216515114275,54.11751454083722,-405.9481506347656,630.2650756835938,54.45543540591464,59.9174653887114,13713565.689349983,2026-02-15T03:34:07.810823
3RIMG_27JAN2026_0145_L2B_CTP_V01R00.h5,313,312,-258.65643310546875,798.7438354492188,-999.0,790.9158935546875,56.63246497911034,54.37658720406324,-409.5119323730469,630.1192626953125,54.67866797739003,59.967641517162285,13713595.448273433,2026-02-15T03:34:07.830836
3RIMG_27JAN2026_0215_L2B_CTP_V01R00.h5,313,312,-263.55023193359375,798.85205078125,-999.0,790.9522094726562,56.95604980748751,54.731916113705246,-413.7337646484375,629.8687744140625,55.014540837224544,60.29634635864668,13713625.281175382,2026-02-15T03:34:07.848933
